OID,Year,LocationInfo,Longitude,Latitude,ShootingAngle
628911,2022,123974,113.3071816,23.12368791,90
628912,2022,123976,113.3074223,23.12373237,0
628913,2022,123976,113.3074223,23.12373237,180
628914,2022,123976,113.3074223,23.12373237,270
628915,2022,123976,113.3074223,23.12373237,90
628916,2022,123992,113.3546386,23.12289754,0
628917,2022,123992,113.3546386,23.12289754,180
628918,2022,123992,113.3546386,23.12289754,270
628919,2022,123992,113.3546386,23.12289754,90
628920,2022,123993,113.353847,23.12251638,0
628921,2022,123993,113.353847,23.12251638,180
628922,2022,123993,113.353847,23.12251638,270
628923,2022,123993,113.353847,23.12251638,90
628924,2022,123999,113.3621968,23.12324979,0
628925,2022,123999,113.3621968,23.12324979,180
628926,2022,123999,113.3621968,23.12324979,270
628927,2022,123999,113.3621968,23.12324979,90
628928,2022,124000,113.3618903,23.12246887,0
628929,2022,124000,113.3618903,23.12246887,180
628930,2022,124000,113.3618903,23.12246887,270
628931,2022,124000,113.3618903,23.12246887,90
628932,2022,124017,113.3974366,23.12298782,0
628933,2022,124017,113.3974366,23.12298782,180
628934,2022,124017,113.3974366,23.12298782,270
628935,2022,124017,113.3974366,23.12298782,90
628936,2022,124018,113.3970842,23.12222363,0
628937,2022,124018,113.3970842,23.12222363,180
628938,2022,124018,113.3970842,23.12222363,270
628939,2022,124018,113.3970842,23.12222363,90
628940,2022,124026,113.4332609,23.12161746,0
628941,2022,124026,113.4332609,23.12161746,180
628942,2022,124026,113.4332609,23.12161746,270
628943,2022,124026,113.4332609,23.12161746,90
628944,2022,124195,113.2463504,23.12213329,0
628945,2022,124195,113.2463504,23.12213329,180
628946,2022,124195,113.2463504,23.12213329,270
628947,2022,124195,113.2463504,23.12213329,90
628948,2022,124196,113.2462958,23.1213046,0
628949,2022,124196,113.2462958,23.1213046,180
628950,2022,124196,113.2462958,23.1213046,270
628951,2022,124196,113.2462958,23.1213046,90
628952,2022,124227,113.2852508,23.12266239,0
628953,2022,124227,113.2852508,23.12266239,180
628954,2022,124227,113.2852508,23.12266239,270
628955,2022,124227,113.2852508,23.12266239,90
628956,2022,124544,113.3580061,23.12145854,0
628957,2022,124544,113.3580061,23.12145854,180
628958,2022,124544,113.3580061,23.12145854,270
628959,2022,124544,113.3580061,23.12145854,90
628960,2022,124545,113.3604194,23.12252528,0
628961,2022,124545,113.3604194,23.12252528,180
628962,2022,124545,113.3604194,23.12252528,270
628963,2022,124545,113.3604194,23.12252528,90
628964,2022,124546,113.3616472,23.12227411,0
628965,2022,124546,113.3616472,23.12227411,180
628966,2022,124546,113.3616472,23.12227411,270
628967,2022,124546,113.3616472,23.12227411,90
628968,2022,124564,113.4005052,23.12208276,0
628969,2022,124564,113.4005052,23.12208276,180
628970,2022,124564,113.4005052,23.12208276,270
628971,2022,124564,113.4005052,23.12208276,90
628972,2022,124565,113.400583,23.12126402,0
628973,2022,124565,113.400583,23.12126402,180
628974,2022,124565,113.400583,23.12126402,270
628975,2022,124565,113.400583,23.12126402,90
628976,2022,124579,113.4211373,23.12214454,0
628977,2022,124579,113.4211373,23.12214454,180
628978,2022,124579,113.4211373,23.12214454,270
628979,2022,124579,113.4211373,23.12214454,90
628980,2022,124663,113.2320559,23.12161045,0
628981,2022,124663,113.2320559,23.12161045,180
628982,2022,124663,113.2320559,23.12161045,270
628983,2022,124663,113.2320559,23.12161045,90
628984,2022,124664,113.2329521,23.12155663,0
628985,2022,124664,113.2329521,23.12155663,180
628986,2022,124664,113.2329521,23.12155663,270
628987,2022,124664,113.2329521,23.12155663,90
628988,2022,124665,113.2338467,23.12148064,0
628989,2022,124665,113.2338467,23.12148064,180
628990,2022,124665,113.2338467,23.12148064,270
628991,2022,124665,113.2338467,23.12148064,90
628992,2022,124672,113.2388207,23.12130095,0
628993,2022,124672,113.2388207,23.12130095,180
628994,2022,124672,113.2388207,23.12130095,270
628995,2022,124672,113.2388207,23.12130095,90
628996,2022,124911,113.2387756,23.12052888,0
628997,2022,124911,113.2387756,23.12052888,180
628998,2022,124911,113.2387756,23.12052888,270
628999,2022,124911,113.2387756,23.12052888,90
629000,2022,124912,113.2390649,23.11964751,0
629001,2022,124912,113.2390649,23.11964751,180
629002,2022,124912,113.2390649,23.11964751,270
629003,2022,124912,113.2390649,23.11964751,90
629004,2022,124916,113.244052,23.11820074,0
629005,2022,124916,113.244052,23.11820074,180
629006,2022,124916,113.244052,23.11820074,270
629007,2022,124916,113.244052,23.11820074,90
629008,2022,124919,113.2463237,23.11925939,0
629009,2022,124919,113.2463237,23.11925939,180
629010,2022,124919,113.2463237,23.11925939,270
629011,2022,124919,113.2463237,23.11925939,90
629012,2022,125037,113.4104027,23.12047448,0
629013,2022,125037,113.4104027,23.12047448,180
629014,2022,125037,113.4104027,23.12047448,270
629015,2022,125037,113.4104027,23.12047448,90
629016,2022,125196,113.3379058,23.11907442,0
629017,2022,125196,113.3379058,23.11907442,180
629018,2022,125196,113.3379058,23.11907442,270
629019,2022,125196,113.3379058,23.11907442,90
629020,2022,125218,113.3689423,23.11936104,0
629021,2022,125218,113.3689423,23.11936104,180
629022,2022,125218,113.3689423,23.11936104,270
629023,2022,125218,113.3689423,23.11936104,90
629024,2022,125228,113.3860036,23.11976539,0
629025,2022,125228,113.3860036,23.11976539,180
629026,2022,125228,113.3860036,23.11976539,270
629027,2022,125228,113.3860036,23.11976539,90
629028,2022,125234,113.3972218,23.11942167,0
629029,2022,125234,113.3972218,23.11942167,180
629030,2022,125234,113.3972218,23.11942167,270
629031,2022,125234,113.3972218,23.11942167,90
629032,2022,125236,113.4037652,23.11903491,0
629033,2022,125236,113.4037652,23.11903491,180
629034,2022,125236,113.4037652,23.11903491,270
629035,2022,125236,113.4037652,23.11903491,90
629036,2022,125244,113.4070073,23.11737952,0
629037,2022,125244,113.4070073,23.11737952,180
629038,2022,125244,113.4070073,23.11737952,270
629039,2022,125244,113.4070073,23.11737952,90
629040,2022,125245,113.4071796,23.11657842,0
629041,2022,125245,113.4071796,23.11657842,180
629042,2022,125245,113.4071796,23.11657842,270
629043,2022,125245,113.4071796,23.11657842,90
629044,2022,125358,113.2308769,23.11946661,0
629045,2022,125358,113.2308769,23.11946661,180
629046,2022,125358,113.2308769,23.11946661,270
629047,2022,125358,113.2308769,23.11946661,90
629048,2022,125363,113.2341455,23.11924482,0
629049,2022,125363,113.2341455,23.11924482,180
629050,2022,125363,113.2341455,23.11924482,270
629051,2022,125363,113.2341455,23.11924482,90
629052,2022,125366,113.2357157,23.11916269,0
629053,2022,125366,113.2357157,23.11916269,180
629054,2022,125366,113.2357157,23.11916269,270
629055,2022,125366,113.2357157,23.11916269,90
629056,2022,125449,113.364897,23.11790754,0
629057,2022,125449,113.364897,23.11790754,180
629058,2022,125449,113.364897,23.11790754,270
629059,2022,125449,113.364897,23.11790754,90
629060,2022,125452,113.3969242,23.11848569,0
629061,2022,125452,113.3969242,23.11848569,180
629062,2022,125452,113.3969242,23.11848569,270
629063,2022,125452,113.3969242,23.11848569,90
629064,2022,125453,113.3966772,23.11768686,0
629065,2022,125453,113.3966772,23.11768686,180
629066,2022,125453,113.3966772,23.11768686,270
629067,2022,125453,113.3966772,23.11768686,90
629068,2022,125454,113.4041668,23.11803932,0
629069,2022,125454,113.4041668,23.11803932,180
629070,2022,125454,113.4041668,23.11803932,270
629071,2022,125454,113.4041668,23.11803932,90
629072,2022,125628,113.2459925,23.1183975,0
629073,2022,125628,113.2459925,23.1183975,180
629074,2022,125628,113.2459925,23.1183975,270
629075,2022,125628,113.2459925,23.1183975,90
629076,2022,125629,113.2445414,23.1171748,0
629077,2022,125629,113.2445414,23.1171748,180
629078,2022,125629,113.2445414,23.1171748,270
629079,2022,125629,113.2445414,23.1171748,90
629080,2022,125707,113.3310383,23.11719358,0
629081,2022,125707,113.3310383,23.11719358,180
629082,2022,125707,113.3310383,23.11719358,270
629083,2022,125707,113.3310383,23.11719358,90
629084,2022,125708,113.3366449,23.11853338,0
629085,2022,125708,113.3366449,23.11853338,180
629086,2022,125708,113.3366449,23.11853338,270
629087,2022,125708,113.3366449,23.11853338,90
629088,2022,125709,113.3375432,23.11853359,0
629089,2022,125709,113.3375432,23.11853359,180
629090,2022,125709,113.3375432,23.11853359,270
629091,2022,125709,113.3375432,23.11853359,90
629092,2022,125724,113.3507673,23.11783013,0
629093,2022,125724,113.3507673,23.11783013,180
629094,2022,125724,113.3507673,23.11783013,270
629095,2022,125724,113.3507673,23.11783013,90
629096,2022,125725,113.3505408,23.11702609,0
629097,2022,125725,113.3505408,23.11702609,180
629098,2022,125725,113.3505408,23.11702609,270
629099,2022,125725,113.3505408,23.11702609,90
629100,2022,125867,113.2391602,23.11722743,0
629101,2022,125867,113.2391602,23.11722743,180
629102,2022,125867,113.2391602,23.11722743,270
629103,2022,125867,113.2391602,23.11722743,90
629104,2022,125871,113.2426171,23.11751418,0
629105,2022,125871,113.2426171,23.11751418,180
629106,2022,125871,113.2426171,23.11751418,270
629107,2022,125871,113.2426171,23.11751418,90
629108,2022,125876,113.2470708,23.11674465,0
629109,2022,125876,113.2470708,23.11674465,180
629110,2022,125876,113.2470708,23.11674465,270
629111,2022,125876,113.2470708,23.11674465,90
629112,2022,125929,113.3363339,23.1173505,0
629113,2022,125929,113.3363339,23.1173505,180
629114,2022,125929,113.3363339,23.1173505,270
629115,2022,125929,113.3363339,23.1173505,90
629116,2022,125958,113.4031386,23.11675557,0
629117,2022,125958,113.4031386,23.11675557,180
629118,2022,125958,113.4031386,23.11675557,270
629119,2022,125958,113.4031386,23.11675557,90
629120,2022,126099,113.2344789,23.11656275,0
629121,2022,126099,113.2344789,23.11656275,180
629122,2022,126099,113.2344789,23.11656275,270
629123,2022,126099,113.2344789,23.11656275,90
629124,2022,126102,113.2445537,23.11608348,0
629125,2022,126102,113.2445537,23.11608348,180
629126,2022,126102,113.2445537,23.11608348,270
629127,2022,126102,113.2445537,23.11608348,90
629128,2022,126168,113.33401,23.11651082,0
629129,2022,126168,113.33401,23.11651082,180
629130,2022,126168,113.33401,23.11651082,270
629131,2022,126168,113.33401,23.11651082,90
629132,2022,126309,113.2349915,23.11539117,0
629133,2022,126309,113.2349915,23.11539117,180
629134,2022,126309,113.2349915,23.11539117,270
629135,2022,126309,113.2349915,23.11539117,90
629136,2022,126311,113.2373592,23.11610857,0
629137,2022,126311,113.2373592,23.11610857,180
629138,2022,126311,113.2373592,23.11610857,270
629139,2022,126311,113.2373592,23.11610857,90
629140,2022,126312,113.2382468,23.11598097,0
629141,2022,126312,113.2382468,23.11598097,180
629142,2022,126312,113.2382468,23.11598097,270
629143,2022,126312,113.2382468,23.11598097,90
629144,2022,126313,113.2364333,23.11534896,0
629145,2022,126313,113.2364333,23.11534896,180
629146,2022,126313,113.2364333,23.11534896,270
629147,2022,126313,113.2364333,23.11534896,90
629148,2022,126315,113.2385181,23.11509299,0
629149,2022,126315,113.2385181,23.11509299,180
629150,2022,126315,113.2385181,23.11509299,270
629151,2022,126315,113.2385181,23.11509299,90
629152,2022,126540,113.2313597,23.11477534,0
629153,2022,126540,113.2313597,23.11477534,180
629154,2022,126540,113.2313597,23.11477534,270
629155,2022,126540,113.2313597,23.11477534,90
629156,2022,126545,113.2342031,23.11420692,0
629157,2022,126545,113.2342031,23.11420692,180
629158,2022,126545,113.2342031,23.11420692,270
629159,2022,126545,113.2342031,23.11420692,90
629160,2022,126549,113.2462778,23.11483331,0
629161,2022,126549,113.2462778,23.11483331,180
629162,2022,126549,113.2462778,23.11483331,270
629163,2022,126549,113.2462778,23.11483331,90
629164,2022,126567,113.2642179,23.11418284,0
629165,2022,126567,113.2642179,23.11418284,180
629166,2022,126567,113.2642179,23.11418284,270
629167,2022,126567,113.2642179,23.11418284,90
629168,2022,126572,113.2688023,23.11460598,0
629169,2022,126572,113.2688023,23.11460598,180
629170,2022,126572,113.2688023,23.11460598,270
629171,2022,126572,113.2688023,23.11460598,90
629172,2022,126724,113.2370908,23.11426169,0
629173,2022,126724,113.2370908,23.11426169,180
629174,2022,126724,113.2370908,23.11426169,270
629175,2022,126724,113.2370908,23.11426169,90
629176,2022,126730,113.2455944,23.11352424,0
629177,2022,126730,113.2455944,23.11352424,180
629178,2022,126730,113.2455944,23.11352424,270
629179,2022,126730,113.2455944,23.11352424,90
629180,2022,126731,113.2456025,23.11352335,0
629181,2022,126731,113.2456025,23.11352335,180
629182,2022,126731,113.2456025,23.11352335,270
629183,2022,126731,113.2456025,23.11352335,90
629184,2022,126733,113.2470555,23.11373841,0
629185,2022,126733,113.2470555,23.11373841,180
629186,2022,126733,113.2470555,23.11373841,270
629187,2022,126733,113.2470555,23.11373841,90
629188,2022,126941,113.2444465,23.11337906,0
629189,2022,126941,113.2444465,23.11337906,180
629190,2022,126941,113.2444465,23.11337906,270
629191,2022,126941,113.2444465,23.11337906,90
629192,2022,126942,113.246494,23.11358803,0
629193,2022,126942,113.246494,23.11358803,180
629194,2022,126942,113.246494,23.11358803,270
629195,2022,126942,113.246494,23.11358803,90
629196,2022,126954,113.2635773,23.11349896,0
629197,2022,126954,113.2635773,23.11349896,180
629198,2022,126954,113.2635773,23.11349896,270
629199,2022,126954,113.2635773,23.11349896,90
629200,2022,126956,113.2658369,23.11367732,0
629201,2022,126956,113.2658369,23.11367732,180
629202,2022,126956,113.2658369,23.11367732,270
629203,2022,126956,113.2658369,23.11367732,90
629204,2022,126958,113.2649511,23.11284682,0
629205,2022,126958,113.2649511,23.11284682,180
629206,2022,126958,113.2649511,23.11284682,270
629207,2022,126958,113.2649511,23.11284682,90
629208,2022,126959,113.2649388,23.11201603,0
629209,2022,126959,113.2649388,23.11201603,180
629210,2022,126959,113.2649388,23.11201603,270
629211,2022,126959,113.2649388,23.11201603,90
629212,2022,126966,113.2697692,23.11236576,0
629213,2022,126966,113.2697692,23.11236576,180
629214,2022,126966,113.2697692,23.11236576,270
629215,2022,126966,113.2697692,23.11236576,90
629216,2022,127043,113.4019101,23.11191545,0
629217,2022,127043,113.4019101,23.11191545,180
629218,2022,127043,113.4019101,23.11191545,270
629219,2022,127043,113.4019101,23.11191545,90
629220,2022,127144,113.2409708,23.11197746,0
629221,2022,127144,113.2409708,23.11197746,180
629222,2022,127144,113.2409708,23.11197746,270
629223,2022,127144,113.2409708,23.11197746,90
629224,2022,127162,113.2753704,23.11214729,0
629225,2022,127162,113.2753704,23.11214729,180
629226,2022,127162,113.2753704,23.11214729,270
629227,2022,127162,113.2753704,23.11214729,90
629228,2022,127209,113.3596981,23.11253789,0
629229,2022,127209,113.3596981,23.11253789,180
629230,2022,127209,113.3596981,23.11253789,270
629231,2022,127209,113.3596981,23.11253789,90
629232,2022,127224,113.4068272,23.11066362,0
629233,2022,127224,113.4068272,23.11066362,180
629234,2022,127224,113.4068272,23.11066362,270
629235,2022,127224,113.4068272,23.11066362,90
629236,2022,127374,113.26974,23.11090577,0
629237,2022,127374,113.26974,23.11090577,180
629238,2022,127374,113.26974,23.11090577,270
629239,2022,127374,113.26974,23.11090577,90
629240,2022,127380,113.2800253,23.11114306,0
629241,2022,127380,113.2800253,23.11114306,180
629242,2022,127380,113.2800253,23.11114306,270
629243,2022,127380,113.2800253,23.11114306,90
629244,2022,127538,113.2565511,23.11075017,0
629245,2022,127538,113.2565511,23.11075017,180
629246,2022,127538,113.2565511,23.11075017,270
629247,2022,127538,113.2565511,23.11075017,90
629248,2022,127545,113.2618333,23.10966523,0
629249,2022,127545,113.2618333,23.10966523,180
629250,2022,127545,113.2618333,23.10966523,270
629251,2022,127545,113.2618333,23.10966523,90
629252,2022,127578,113.3988378,23.11084442,0
629253,2022,127578,113.3988378,23.11084442,180
629254,2022,127578,113.3988378,23.11084442,270
629255,2022,127578,113.3988378,23.11084442,90
629256,2022,127772,113.2606892,23.10959431,0
629257,2022,127772,113.2606892,23.10959431,180
629258,2022,127772,113.2606892,23.10959431,270
629259,2022,127772,113.2606892,23.10959431,90
